"Year","Season","Stratum","centroid_longitude","centroid_latitude","centroid_latitude_Median","centroid_longitude_Median","centroid_latitude_Quantile_05","centroid_longitude_Quantile_05","centroid_latitude_Quantile_95","centroid_longitude_Quantile_95"
1991,"Spring","Gully",-59.0633238041876,44.0350580394239,44.2666148227242,-59.3142729578036,43.1198873961426,-60.5343040671699,44.5090679644092,-57.7670948727495
1991,"Spring","HaliChan",-56.3167625674589,45.5195156851259,45.4146106503935,-56.4990635862829,44.9594983277159,-57.1515986837307,46.0904616228997,-55.4877166421434
1991,"Spring","Nantucket",-69.2935462540512,41.0626831844742,41.1474739528289,-69.3350111336847,40.4264953835748,-69.8397343219076,41.6164692101338,-68.8001957755186
1991,"Spring","Sable",-61.7424842094846,43.4392568837271,43.3033068173537,-61.7246635209633,42.8070892385593,-62.9672625158711,44.288145235225,-60.8336942033172
1991,"Summer","BOF",-66.4407982911868,44.3566820515791,44.1177133451741,-66.5108832903915,43.8515205799723,-67.1189991339915,45.1039589288877,-65.4157773219706
1991,"Summer","Browns",-65.6489754111258,42.7072130478052,42.6549382074094,-65.6362809993657,42.1977832387634,-66.7090664146916,43.1660684820332,-64.7689195630255
1991,"Summer","CapeBreton",-59.2579925057222,46.5717725001935,46.7239865743928,-59.4163021840795,45.8472485912835,-60.1159579828367,47.1858734175629,-58.1136487684416
1991,"Summer","CapeCod",-69.8991258646845,42.7871309000918,42.8719211511811,-69.9839171013991,41.807482668459,-70.5356997943839,43.3974824862576,-69.2334931851852
1991,"Summer","EGOM",-68.2664118771001,43.8772625449049,43.9477346156943,-68.3518390156365,43.2104953739845,-69.1545298612292,44.2408906324297,-67.5072312086609
1991,"Summer","GBTail",-49.9178197926168,43.4543708848357,43.2471033111952,-49.7575679799982,42.7321901905244,-51.6061613046636,44.754777474396,-48.9284286226916
1991,"Summer","Georges",-66.5138284722679,41.9293262501172,42.094072580743,-66.5018274291466,41.1309272323405,-67.5066700171551,42.2690179714626,-65.8849832177899
1991,"Summer","GrandBanks",-53.085392748625,44.2999683695918,44.4360497290373,-53.0852081781765,43.4992308921684,-54.1813340684085,44.9258541578742,-51.9901241932104
1991,"Summer","Gully",-59.3747786396052,44.0344434386309,44.2666148227242,-59.331858737383,43.1584341550466,-60.2435656655115,44.4800789726236,-57.8994893054202
1991,"Summer","HaliChan",-56.3696013011301,45.6226380724122,45.6396294579787,-56.5010725964385,44.961586935299,-57.2515992260257,46.0906098267598,-55.295941102255
1991,"Summer","Nantucket",-69.321250395042,40.9749315035596,40.927461945903,-69.3350111336847,40.2296943603258,-69.9299069318534,41.6170617993463,-68.799016804618
1991,"Summer","Sable",-61.8672231073124,43.541310449897,43.3256297175083,-61.7769644029032,42.8428364305507,-62.9902259740578,44.4275623765689,-60.8462526615639
1992,"Fall","BOF",-66.4736621032471,44.3736522006811,44.1177133451741,-66.5108832903915,43.8523772265052,-67.1364649338492,45.097474502708,-65.4257531284379
1992,"Fall","Browns",-65.598850900623,42.7093079743938,42.6759439190567,-65.6362809993657,42.1916376581728,-66.6655710279237,43.1647979369191,-64.7672919507516
1992,"Fall","CapeBreton",-59.3150947958963,46.5698146670048,46.7239865743928,-59.4465148428951,45.8454190320179,-60.1159579828367,47.1853411044314,-58.2677434597807
1992,"Fall","CapeCod",-69.8907356621989,42.7940580329807,42.8719211511811,-69.9373874721258,41.8131592843677,-70.536682266384,43.4145347563011,-69.223764200608
1992,"Fall","EGOM",-68.305479904678,43.8694899855242,43.9477346156943,-68.3518390156365,43.2170560470811,-69.1685493261694,44.2393777554815,-67.5171927633985
1992,"Fall","GBTail",-50.1828855624905,43.360391540013,43.2147618047619,-50.1130477138085,42.7321901905244,-51.6127158980115,44.6659734901455,-48.9410855784137
1992,"Fall","Georges",-66.5442077304484,41.9268168074246,42.094072580743,-66.5018274291466,41.1526052163487,-67.4818062260188,42.2782967630742,-65.8844043420812
1992,"Fall","GrandBanks",-52.9448011139105,44.1533821020264,44.2115947817603,-53.0400621851705,43.4931599850633,-54.1725441793837,44.9204802687888,-51.9434699659464
1992,"Fall","Gully",-59.3707235052636,43.9559940308258,44.2597944582447,-59.331858737383,43.1198873961426,-60.5326663842237,44.5056064557671,-57.7685469465485
1992,"Fall","HaliChan",-56.5799374018547,45.651155820867,45.6396294579787,-56.5030579481098,45.1664358070018,-57.2911357674961,46.0906153480967,-55.8639043102325
1992,"Fall","Nantucket",-69.2727329761532,41.0292883206931,41.1474739528289,-69.2933617224304,40.2339823360367,-69.8172383434837,41.624213196571,-68.7915166904489
1992,"Fall","Sable",-61.8388712652018,43.5180820316807,43.3256297175083,-61.7769644029032,42.8402905735294,-62.9637474719107,44.4270339277587,-60.8429812467942
1992,"Spring","BOF",-66.4746181889927,44.3707845901951,44.1177133451741,-66.5108832903915,43.8516122091525,-67.1421586298538,45.1016410857351,-65.4203195146398
1992,"Spring","Browns",-65.6209896236451,42.7149328715663,42.6759439190567,-65.6362809993657,42.1827378762034,-66.6867444985156,43.1727196362359,-64.7651048237384
1992,"Spring","CapeBreton",-59.2632313615352,46.552456116763,46.5214478206386,-59.4262526687533,45.8469010410148,-60.1159579828367,47.1855494042198,-58.1130611859066
1992,"Spring","CapeCod",-69.8869931319992,42.7814554488651,42.8719211511811,-69.9839171013991,41.8110149830745,-70.529202554562,43.3602523597846,-69.2271269232192
1992,"Spring","EGOM",-68.2860912553864,43.8568523431267,43.9165864225712,-68.3518390156365,43.2025772117394,-69.1659049645678,44.2380618524993,-67.511264887894
1992,"Spring","GBTail",-50.1798767413056,43.2145240572417,43.0230978315711,-50.1130477138085,42.7321901905244,-51.6047453132513,44.1906573403707,-49.0179194046711
1992,"Spring","Georges",-66.5276285031049,41.9181210766823,42.094072580743,-66.5018274291466,41.0980124449839,-67.5076967470469,42.2727738388093,-65.8837236086545
1992,"Spring","GrandBanks",-53.1204560343513,44.2822875524184,44.4360497290373,-53.354797215818,43.500672750124,-54.1918895927452,44.9203566794796,-51.9897985853701
1992,"Spring","Gully",-59.4121092329327,43.9294074988785,44.0527030359767,-59.331858737383,43.1198873961426,-60.5299138552913,44.4871766486389,-58.0810400022599
1992,"Spring","HaliChan",-56.2714754190781,45.5225555424363,45.4146106503935,-56.497030568972,44.9597534538799,-57.1467211302199,46.0904557294627,-55.2321825960252
1992,"Spring","Nantucket",-69.2914747904896,40.9772034949499,40.9585205791938,-69.2933617224304,40.227570449743,-69.8262392283715,41.6191231830955,-68.7915908067312
1992,"Spring","Sable",-61.8453847087762,43.586537004014,43.4727991071168,-61.759329923165,42.8411113671979,-62.986452865994,44.4300629314839,-60.8964196075318
1992,"Summer","BOF",-66.5062703675227,44.3866069999951,44.1177133451741,-66.5470301126178,43.8524571363909,-67.1281208957119,45.0835029489,-65.6269710461047
1992,"Summer","Browns",-65.5752325521502,42.7336441528828,42.6759439190567,-65.6057077217436,42.1857043286828,-66.7010066087794,43.1835755286585,-64.7543851186845
1992,"Summer","CapeBreton",-59.2484488795802,46.6055928100064,46.7397814099537,-59.4465148428951,45.8500338777316,-60.1159579828367,47.1862255516827,-58.1128607409032
1992,"Summer","CapeCod",-69.898553239474,42.7855148245083,42.8719211511811,-69.9839171013991,41.8083820038551,-70.5380229909777,43.4048313778045,-69.2325243990972
1992,"Summer","EGOM",-68.2832219947958,43.876911158152,43.9477346156943,-68.3518390156365,43.2170032246208,-69.1496820240052,44.2395667728471,-67.5151954701855
1992,"Summer","GBTail",-49.9355168726745,43.4258711200124,43.2471033111952,-49.7839362547334,42.7321901905244,-51.6058336106569,44.7445036378073,-48.9298711377476
1992,"Summer","Georges",-66.6044641791156,41.9110098920899,42.0687742053596,-66.5018274291466,41.0954871297868,-67.5635958362445,42.2767782362742,-65.8858336540728
1992,"Summer","GrandBanks",-53.5633342484397,44.55331720607,44.6919733363668,-53.6696971246384,43.7388611756897,-54.2846691689741,45.1421312910398,-52.303915031038
1992,"Summer","Gully",-59.2513919890081,43.9956063027823,44.2666148227242,-59.331858737383,43.1198873961426,-60.5308689151669,44.5112630934136,-57.7679470878243
1992,"Summer","HaliChan",-56.1949700645888,45.4863936539695,45.4146106503935,-56.1867972703318,44.9578700215166,-57.1436256572242,46.0903800141487,-55.1636190874908
1992,"Summer","Nantucket",-69.3224265689622,40.9744719195328,40.927461945903,-69.3350111336847,40.2295188076408,-69.9274399621511,41.6174688523639,-68.8027675498065
1992,"Summer","Sable",-61.9522639733957,43.5081052316395,43.3256297175083,-62.0663372236763,42.8410966048844,-62.9611810242986,44.4188199511959,-60.8483847492235
1993,"Fall","BOF",-66.466443556846,44.3815071114638,44.2858521485587,-66.5108832903915,43.8528801833525,-67.1451486475327,45.0994179700796,-65.422838361041
1993,"Fall","Browns",-65.5714246584051,42.6780776282018,42.6331449347583,-65.6057077217436,42.181372978458,-66.6448131461291,43.1472827503709,-64.7683423936839
1993,"Fall","CapeBreton",-59.3131102050527,46.5676265393802,46.5269683300753,-59.4465148428951,45.845298092653,-60.1159579828367,47.1853209117091,-58.2713478583981
1993,"Fall","CapeCod",-69.9051003833288,42.803202618789,42.9059589566772,-69.9839171013991,41.8115258900249,-70.5399046357151,43.4192817013559,-69.2441423580527
1993,"Fall","EGOM",-68.2391515859579,43.9090530023287,43.9477346156943,-68.3095205941739,43.2458241461436,-69.1214319961634,44.2411042966729,-67.5109204941926
1993,"Fall","GBTail",-50.0092651600143,43.419698996091,43.1601593724009,-49.7839362547334,42.7321901905244,-51.6106658894559,44.7741007313278,-48.9257155087721
1993,"Fall","Georges",-66.5480932049471,41.9151059413764,42.0687742053596,-66.5018274291466,41.0994315491686,-67.4904742019499,42.2750642479837,-65.8854820524467
1993,"Fall","GrandBanks",-53.0172248216906,44.2196042345694,44.2331108835562,-53.0703343131451,43.4971765971348,-54.1846641950284,44.912323992747,-51.9659887625425
1993,"Fall","Gully",-59.4328191453963,43.9386314494804,44.2597944582447,-59.331858737383,43.1198873961426,-60.533173938415,44.4909947440018,-57.7695299594533
1993,"Fall","HaliChan",-56.2336652713889,45.4713588471829,45.4127738262998,-56.497030568972,44.9571258640115,-57.1480110688647,46.0904443390523,-55.2277582171904
1993,"Fall","Nantucket",-69.3004806287666,41.0152879897192,40.9585205791938,-69.3350111336847,40.239253046828,-69.830465069042,41.6211811641392,-68.7992950051855
1993,"Fall","Sable",-61.8172086054611,43.5041512960048,43.314880433182,-61.759329923165,42.8363750056043,-62.9656682033982,44.4264796541572,-60.8410180102834
1993,"Spring","BOF",-66.45669495912,44.3889062050952,44.2858521485587,-66.5108832903915,43.8518999630307,-67.1406665658009,45.1047330383291,-65.4158395662746
1993,"Spring","Browns",-65.5849618466175,42.6812552892833,42.6331449347583,-65.6362809993657,42.1788438699355,-66.663538293721,43.1621826785232,-64.766656280274
1993,"Spring","CapeBreton",-59.349002345357,46.6330455876113,46.7323501720732,-59.4465148428951,45.8526137796027,-60.1159579828367,47.1851708353267,-58.1127010893769
1993,"Spring","CapeCod",-69.8492686826445,42.8031237819381,42.939238036705,-69.8251198039507,41.8030482611734,-70.4344303478049,43.4070525711826,-69.2244510424536
1993,"Spring","EGOM",-68.3638040170742,43.82320286746,43.9165864225712,-68.3518390156365,43.1948289260732,-69.1872742830175,44.2349147428769,-67.5134006063682
1993,"Spring","GBTail",-50.241299374066,43.1850943034287,43.0379288906823,-50.1130477138085,42.7321901905244,-51.6127158980115,44.067633902855,-49.0375950671032
1993,"Spring","Georges",-66.4662497304192,41.9196829907618,42.094072580743,-66.4031362760482,41.0810391403117,-67.4862393550393,42.278054211495,-65.8830544864895
1993,"Spring","GrandBanks",-52.898190585788,44.1654895845599,44.2115947817603,-52.7900751573153,43.492825206848,-54.0919418486458,44.9182509043207,-51.9429649294281
1993,"Spring","Gully",-59.2841342824657,44.0266140188476,44.2666148227242,-59.331858737383,43.1198873961426,-60.2323430419499,44.4911601006891,-57.7681102859352
1993,"Spring","HaliChan",-56.3862386154237,45.4893935718029,45.6377782451163,-56.5010725964385,44.956889031414,-57.1433647989103,45.8656284121486,-55.2312869074702
1993,"Spring","Nantucket",-69.2795015763127,40.9838651121473,40.9585205791938,-69.2933617224304,40.2233423671225,-69.894352975278,41.6251272862241,-68.7827591924168
1993,"Spring","Sable",-61.9806153669318,43.5127521415956,43.3256297175083,-62.0663372236763,42.8319565090316,-62.9791996719926,44.4257803155086,-60.8511422289983
1993,"Summer","BOF",-66.4628208722988,44.4033737429415,44.3131776836929,-66.5108832903915,43.8524612394971,-67.1426843480986,45.0945346638117,-65.4291318872486
1993,"Summer","Browns",-65.5303127494711,42.6204934327646,42.5872056309551,-65.6057077217436,42.1755551710251,-66.5680250604642,43.1247930751741,-64.7744872465732
1993,"Summer","CapeBreton",-59.1994776053472,46.538434261095,46.5214478206386,-59.1181364167405,45.8488303356873,-60.1159579828367,47.1846605293975,-58.1121917596213
1993,"Summer","CapeCod",-69.9054530817344,42.791766062608,42.8719211511811,-69.9839171013991,41.8096193789908,-70.5406728648447,43.4060106930702,-69.2393284525535
1993,"Summer","EGOM",-68.258680550387,43.8903360218335,43.9477346156943,-68.3518390156365,43.2209410331285,-69.1429329948386,44.2410673446726,-67.5089401370548
1993,"Summer","GBTail",-50.1525888922149,43.2930217725454,43.140342806455,-50.1130477138085,42.7321901905244,-51.607244519008,44.546733537753,-48.9594087843093
1993,"Summer","Georges",-66.5374163919214,41.9217269354602,42.094072580743,-66.5018274291466,41.1007705750097,-67.5265112559884,42.2712287632943,-65.8864596807309
1993,"Summer","GrandBanks",-53.1254606578858,44.3441562108959,44.4577340393829,-53.354797215818,43.4999704051292,-54.207553612534,44.9298121461797,-51.9466804532892
1993,"Summer","Gully",-59.4150961742088,44.0766307116291,44.2666148227242,-59.331858737383,43.1964817069281,-60.2331187130292,44.2877663134456,-58.0879115581761
1993,"Summer","HaliChan",-56.2476089886835,45.5573169008752,45.6377782451163,-56.4990635862829,44.9576513657104,-57.1750507345926,46.0905017958822,-54.9868121765681
1993,"Summer","Nantucket",-69.3236395569832,40.9553643615342,40.927461945903,-69.3350111336847,40.2264128921603,-69.9218021059764,41.6160360141855,-68.7984363579511
1993,"Summer","Sable",-61.9274771849599,43.4772528158978,43.3256297175083,-62.047791307037,42.8380161852881,-62.9690101019782,44.3338066380636,-60.8453417820559
1994,"Fall","BOF",-66.4835863740115,44.3387983296224,44.1177133451741,-66.5108832903915,43.8520066462574,-67.139140672581,45.0942782245249,-65.43006618857
1994,"Fall","Browns",-65.5820043061875,42.6942818439811,42.6549382074094,-65.6362809993657,42.1844277692234,-66.6523920206548,43.1576798787454,-64.7676455763681
1994,"Fall","CapeBreton",-59.2806445617249,46.5383857286746,46.5150004261351,-59.4262526687533,45.845375860724,-60.1159579828367,47.1851113945426,-58.2833726714507
1994,"Fall","CapeCod",-69.9123355222572,42.8249691465078,42.939238036705,-69.9839171013991,41.8233540866157,-70.5433759035917,43.4211319536161,-69.248708098336
1994,"Fall","EGOM",-68.254026849392,43.8913851419382,43.9477346156943,-68.3518390156365,43.2223009179192,-69.154097224903,44.2427968063433,-67.5038876980845
1994,"Fall","GBTail",-49.9992090511999,43.3963596660028,43.1601593724009,-49.7839362547334,42.7321901905244,-51.608522223177,44.7360575897495,-48.9310570191252
1994,"Fall","Georges",-66.4779859874375,41.9557481847366,42.094072580743,-66.5018274291466,41.168812603814,-67.4425853823177,42.2759741334869,-65.8838273990149
1994,"Fall","GrandBanks",-53.1236990228941,44.2719314916664,44.4473209332081,-53.354797215818,43.5036469381319,-54.1740721264115,44.921397802171,-52.0578128895439
1994,"Fall","Gully",-59.4652053772372,43.8883405132879,44.0527030359767,-59.3408063900826,43.1198873961426,-60.5344072280162,44.4894691462464,-57.7701828913106
1994,"Fall","HaliChan",-56.1366654068111,45.4138311654703,45.4064203060693,-56.1867972703318,44.956482580715,-57.1431165384822,46.0902175175294,-55.1462970914176
1994,"Fall","Nantucket",-69.2540391145516,41.1082322637502,41.1474739528289,-69.2933617224304,40.4254593292117,-69.6803238265999,41.6251729959097,-68.8066024599225
1994,"Fall","Sable",-61.7858819639497,43.4796043132945,43.3033068173537,-61.7418972041287,42.8385865011949,-62.9663087840733,44.4258830614586,-60.8360847327072
1994,"Spring","BOF",-66.4648627036846,44.3659439815896,44.1177133451741,-66.5108832903915,43.8524131008425,-67.137622755356,45.101491378951,-65.4203268460297
1994,"Spring","Browns",-65.5703303003509,42.6880226351685,42.6549382074094,-65.6057077217436,42.1780096602688,-66.6476372615451,43.1584702081251,-64.763989724818
1994,"Spring","CapeBreton",-59.2522815558959,46.5532010768979,46.5214478206386,-59.4163021840795,45.8498423423368,-60.1159579828367,47.1847900871821,-58.1133203627511
1994,"Spring","CapeCod",-69.9004195289936,42.7965973505626,42.8719211511811,-69.9839171013991,41.8106385854169,-70.5387048569538,43.4088356137807,-69.2411934387165
1994,"Spring","EGOM",-68.2768360506134,43.8682849694144,43.9477346156943,-68.3518390156365,43.2064518327311,-69.1702611553404,44.2425405387967,-67.5035059727088
1994,"Spring","GBTail",-50.0930231328157,43.3556590204663,43.140342806455,-49.9587081688731,42.7321901905244,-51.6114588147969,44.7176948067691,-48.9336352761075
1994,"Spring","Georges",-66.5384658321354,41.9408074202108,42.094072580743,-66.5018274291466,41.1716330276089,-67.4911236551979,42.2764866402041,-65.8827781338553
1994,"Spring","GrandBanks",-53.0800278616781,44.2370059999846,44.2331108835562,-53.0852081781765,43.4997469248057,-54.2549859561301,44.9260653544032,-51.985680413289
1994,"Spring","Gully",-59.4354649014859,43.8656487624766,44.0273351850504,-59.6447721745882,43.1198873961426,-60.5349196160439,44.5074118651624,-57.7683886120263
1994,"Spring","HaliChan",-56.1180876046638,45.3604003093986,45.189582872132,-56.1899826722012,44.956482580715,-57.3416473770615,46.0906227000874,-54.817892558973
1994,"Spring","Nantucket",-69.2900423575349,41.0632791592007,41.1474739528289,-69.2933617224304,40.4164269253566,-69.8376179097838,41.6240623426959,-68.7987222785456
1994,"Spring","Sable",-61.8991985964815,43.4895274964314,43.314880433182,-61.8311064672102,42.8357325152544,-62.9760166952781,44.4225796889066,-60.8380606259512
1994,"Summer","BOF",-66.5197978969607,44.2385595229614,44.0914132429116,-66.5108832903915,43.8512109196529,-67.0957437532888,45.0538834016076,-65.6930007161032
1994,"Summer","Browns",-65.6327557583503,42.7336541089202,42.6759439190567,-65.6362809993657,42.1849868089168,-66.6981812720526,43.1682967916069,-64.7661893765726
1994,"Summer","CapeBreton",-59.1628434326822,46.5178764694839,46.5150004261351,-59.1181364167405,45.8482506137934,-60.1159579828367,47.1851281927154,-58.1119864324757
